223	tại	tại	O	
224	:	:	O	
225	https:	https:	/goo.gl/k6DCPc/O	
1	cẩn_thận	cẩn_thận	O	
2	nhìn	nhìn	O	
3	xung_quanh	xung_quanh	O	
4	khu_vực	khu_vực	O	
5	ATM	atm	B-ASPECT	
6	mà	mà	O	
7	bạn	bạn	O	
8	muốn	muốn	O	
9	rút	rút	O	
10	tiền	tiền	B-ASPECT	
11	.	.	O	
12	Nếu	nếu	O	
13	cảm	cảm	O	
14	thấy	thấy	O	
15	nghi_ngờ	nghi_ngờ	O	
16	có	có	O	
17	kẻ	kẻ	O	
18	khả_nghi	khả_nghi	O	
19	đang	đang	O	
20	theo_dõi	theo_dõi	O	
21	,	,	O	
22	bạn	bạn	O	
23	nên	nên	O	
24	dừng	dừng	O	
25	việc	việc	O	
26	rút	rút	O	
27	tiền	tiền	B-ASPECT	
28	và	và	O	
29	tìm	tìm	O	
30	đến	đến	O	
31	một	một	O	
32	địa_điểm	địa_điểm	O	
33	khác	khác	O	
34	an_toàn	an_toàn	O	
35	hơn	hơn	O	
36	.	.	O	
1	lớn	lớn	O	
2	cho	cho	O	
3	bạn	bạn	O	
4	nào	nào	O	
5	đi	đi	O	
6	du_lịch	du_lịch	O	
7	đây	đây	O	
8	:	:	O	
9	1	1	O	
10	.	.	O	
11	Khi	khi	O	
12	thanh_toán	thanh_toán	B-ASPECT	
13	bằng	bằng	O	
14	thẻ	thẻ	B-ASPECT	
15	JCB	jcb	I-ASPECT	
16	tại	tại	O	
17	website	website	O	
18	của	của	O	
19	Jetstar	jetstar	B-ORG	
20	Pacific	pacific	I-ORG	
21	bạn	bạn	O	
22	sẽ	sẽ	O	
23	được	được	O	
24	hoàn	hoàn	O	
25	lại	lại	O	
26	200.000	200.000	O	
27	đồng	đồng	O	
28	.	.	O	
29	2	2	O	
30	.	.	O	
31	Thanh_toán	thanh_toán	B-ASPECT	
32	bằng	bằng	O	
33	thẻ	thẻ	B-ASPECT	
34	JCB	jcb	I-ASPECT	
35	cho	cho	O	
36	các	các	O	
37	chuyến	chuyến	O	
38	bay	bay	O	
39	tại	tại	O	
40	website	website	O	
41	của	của	O	
42	Jetstar	jetstar	B-ORG	
43	Pacific	pacific	I-ORG	
44	và	và	O	
45	có	có	O	
46	doanh_số	doanh_số	O	
47	mua	mua	O	
48	vé	vé	O	
49	cao	cao	O	
50	nhất	nhất	O	
51	mỗi	mỗi	O	
52	tháng	tháng	O	
53	bạn	bạn	O	
54	sẽ	sẽ	O	
55	được	được	O	
56	tặng	tặng	O	
57	một	một	O	
58	máy_tính	máy_tính	O	
59	bảng	bảng	O	
60	Microsoft	microsoft	O	
61	Surface	surface	O	
62	Pro	pro	O	
63	128GB	128gb	O	
64	kèm	kèm	O	
65	theo	theo	O	
66	bàn_phím	bàn_phím	O	
67	Touch	touch	O	
68	hoặc	hoặc	O	
69	Type	type	O	
70	Cover	cover	O	
71	.	.	O	
72	Du_lịch	du_lịch	O	
73	cùng	cùng	O	
74	Jetstar	jetstar	B-ORG	
75	Pacific	pacific	I-ORG	
76	nhận	nhận	O	
77	quà	quà	O	
78	cùng	cùng	O	
79	EximBRAND	eximbrand	B-BRAND	
80	nào	nào	O	
81	!	!	O	
82	:	:	O	
83	)	)	O	
84	Chi_tiết	chi_tiết	O	
85	:	:	O	
86	http:	http:	/www.jetstar.com/vn/vi/pages/jcb/O	
1	thẻ	thẻ	B-ASPECT	
2	ATM	atm	I-ASPECT	
3	(	(	O	
4	thẻ_ghi_nợ	thẻ_ghi_nợ	B-ASPECT	
5	nội_địa	nội_địa	I-ASPECT	
6	)	)	O	
7	,	,	O	
8	thẻ_tín_dụng	thẻ_tín_dụng	B-ASPECT	
9	(	(	O	
10	credit_card	credit_card	O	
11	)	)	O	
12	không	không	O	
13	cần	cần	O	
14	nhập	nhập	O	
15	mã	mã	B-ASPECT	
16	PIN	pin	I-ASPECT	
17	(	(	O	
18	mật_khẩu	mật_khẩu	O	
19	)	)	O	
20	khi	khi	O	
21	thanh_toán	thanh_toán	B-ASPECT	
22	tại	tại	O	
23	quầy	quầy	O	
24	.	.	O	
25	Hơn_nữa	hơn_nữa	O	
26	,	,	O	
27	chỉ	chỉ	O	
28	cần	cần	O	
29	có	có	O	
30	đủ	đủ	O	
31	thông_tin	thông_tin	O	
32	ở	ở	O	
33	mặt	mặt	O	
34	trước	trước	O	
35	và	và	O	
36	mặt	mặt	O	
37	sau	sau	O	
38	thẻ_tín_dụng	thẻ_tín_dụng	B-ASPECT	
39	,	,	O	
40	người	người	O	
41	dùng	dùng	O	
42	(	(	O	
43	không	không	O	
44	phân_biệt	phân_biệt	O	
45	chủ_thẻ	chủ_thẻ	B-ASPECT	
46	hay	hay	O	
47	không	không	O	
48	)	)	O	
49	vẫn	vẫn	O	
50	có_thể	có_thể	O	
51	thanh_toán	thanh_toán	B-ASPECT	
52	trực_tuyến	trực_tuyến	O	
53	.	.	O	
54	Do	do	O	
55	đó	đó	O	
56	,	,	O	
57	bạn	bạn	O	
58	nên	nên	O	
59	tuyệt_đối	tuyệt_đối	O	
60	giữ	giữ	O	
61	bí_mật	bí_mật	O	
62	thông_tin	thông_tin	O	
63	trên	trên	O	
64	thẻ	thẻ	B-ASPECT	
65	của	của	O	
66	mình	mình	O	
67	.	.	O	
1	Vui	vui	O	
2	khoẻ	khoẻ	O	
3	cùng	cùng	O	
4	OCB	ocb	B-BRAND	
5	]	]	O	
6	Chào	chào	O	
7	các	các	O	
8	bạn	bạn	O	
9	!	!	O	
10	Sau	sau	O	
11	chương_trình	chương_trình	O	
12	“	“	O	
13	Vui	vui	O	
14	khoẻ	khoẻ	O	
15	cùng	cùng	O	
16	OCB	ocb	B-BRAND	
17	”	”	O	
18	tại	tại	O	
19	Thành_phố	thành_phố	O	
20	Vinh	vinh	B-LOC	
21	,	,	O	
22	lần	lần	O	
23	này	này	O	
24	OCB	ocb	B-BRAND	
25	sẽ	sẽ	O	
26	tổ_chức	tổ_chức	O	
27	chương_trình	chương_trình	O	
28	“	“	O	
29	Khám_phá	khám_phá	O	
30	tính_cách	tính_cách	O	
31	và	và	O	
32	năng_lực	năng_lực	O	
33	bẩm_sinh	bẩm_sinh	O	
34	”	”	O	
35	.	.	O	
36	Ngoài_ra	ngoài_ra	O	
37	còn	còn	O	
38	nhiều	nhiều	O	
39	hoạt_động	hoạt_động	O	
40	vui_tươi	vui_tươi	O	
41	khác	khác	O	
42	dành	dành	O	
43	cho	cho	O	
44	khách_hàng	khách_hàng	B-ASPECT	
45	của	của	O	
46	OCB	ocb	B-BRAND	
47	và	và	O	
48	cư_dân	cư_dân	O	
49	Nghệ	nghệ	B-LOC	
50	An	an	I-LOC	
51	.	.	O	
52	Bé	bé	O	
53	của	của	O	
54	bạn	bạn	O	
55	chưa	chưa	O	
56	được	được	O	
57	quét	quét	O	
58	vân	vân	O	
59	tay	tay	O	
60	đoán	đoán	O	
61	tính_cách	tính_cách	O	
62	thì	thì	O	
63	hãy	hãy	O	
64	đến	đến	O	
65	với	với	O	
66	chương_trình	chương_trình	O	
67	“	“	O	
68	Sinh	sinh	O	
69	trắc	trắc	O	
70	học	học	O	
71	vân	vân	O	
72	tay	tay	O	
73	”	”	O	
74	của	của	O	
75	OCB	ocb	B-BRAND	
76	liền	liền	O	
77	nhé	nhé	O	
78	.	.	O	
79	Chi_tiết	chi_tiết	O	
80	:	:	O	
81	•	•	O	
82	Thời_gian	thời_gian	O	
83	:	:	O	
84	16h	16h	O	
85	ngày	ngày	O	
86	26	26	12/2015/O	
87	•	•	O	
88	Địa_điểm	địa_điểm	O	
89	:	:	O	
90	toà	toà	O	
91	nhà	nhà	O	
92	tháp	tháp	O	
93	đôi	đôi	O	
94	Dầu_Khí	dầu_khí	O	
95	–	–	O	
96	số	số	O	
97	7	7	O	
98	Quang	quang	O	
99	Trung	trung	O	
100	,	,	O	
101	TP	tp	O	
102	Vinh	vinh	O	
103	,	,	O	
104	Nghệ	nghệ	B-LOC	
105	An	an	I-LOC	
106	Sự_kiện	sự_kiện	O	
107	lần	lần	O	
108	này	này	O	
109	tại	tại	O	
110	Nghệ	nghệ	B-LOC	
111	An	an	I-LOC	
112	được	được	O	
113	tổ_chức	tổ_chức	O	
114	đúng	đúng	O	
115	vào	vào	O	
116	dịp	dịp	O	
117	kỉ_niệm	kỉ_niệm	O	
118	4	4	O	
119	năm	năm	O	
120	phát_triển	phát_triển	O	
121	của	của	O	
122	OCB	ocb	B-BRAND	
123	Nghệ	nghệ	B-LOC	
124	An	an	I-LOC	
125	.	.	O	
126	Trải	trải	O	
127	qua	qua	O	
128	4	4	O	
129	năm	năm	O	
130	xây_dựng	xây_dựng	O	
131	và	và	O	
132	phát_triển	phát_triển	O	
133	,	,	O	
134	OCB	ocb	B-BRAND	
135	Nghệ	nghệ	B-LOC	
136	An	an	I-LOC	
137	đã	đã	O	
138	trở_thành	trở_thành	O	
139	một	một	O	
140	trong	trong	O	
141	những	những	O	
142	ngân_hàng	ngân_hàng	O	
143	TMCP	tmcp	O	
144	năng_động	năng_động	O	
145	&	&	O	
146	ấn_tượng	ấn_tượng	O	
147	tại	tại	O	
148	địa_bàn	địa_bàn	O	
149	tỉnh	tỉnh	O	
150	Nghệ	nghệ	B-LOC	
151	An	an	I-LOC	
152	,	,	O	
153	cung_cấp	cung_cấp	O	
154	các	các	O	
155	giải_pháp	giải_pháp	O	
156	tài_chính	tài_chính	O	
157	toàn_diện	toàn_diện	O	
158	cho	cho	O	
159	khách_hàng	khách_hàng	B-ASPECT	
160	cá_nhân	cá_nhân	I-ASPECT	
161	,	,	O	
162	khách_hàng	khách_hàng	B-ASPECT	
163	doanh_nghiệp	doanh_nghiệp	I-ASPECT	
164	nhỏ	nhỏ	I-ASPECT	
165	và	và	I-ASPECT	
166	vừa	vừa	I-ASPECT	
167	(	(	I-ASPECT	
168	SME	sme	I-ASPECT	
169	)	)	I-ASPECT	
170	.	.	O	
1	lợi_ích	lợi_ích	O	
2	của	của	O	
3	thẻ_thanh_toán	thẻ_thanh_toán	B-ASPECT	
4	quốc_tế	quốc_tế	I-ASPECT	
5	Các	các	O	
6	thẻ	thẻ	B-ASPECT	
7	ATM	atm	I-ASPECT	
8	đã	đã	O	
9	trở_nên	trở_nên	O	
10	lỗi_thời	lỗi_thời	O	
11	và	và	O	
12	không	không	O	
13	còn	còn	O	
14	phù_hợp	phù_hợp	O	
15	với	với	O	
16	nhu_cầu	nhu_cầu	O	
17	thanh_toán	thanh_toán	O	
18	hiện_nay	hiện_nay	O	
19	.	.	O	
20	Với	với	O	
21	một	một	O	
22	chiếc	chiếc	O	
23	thẻ_thanh_toán	thẻ_thanh_toán	B-ASPECT	
24	quốc_tế	quốc_tế	I-ASPECT	
25	,	,	O	
26	bạn	bạn	O	
27	có_thể	có_thể	O	
28	thực_hiện	thực_hiện	O	
29	đầy_đủ	đầy_đủ	O	
30	chức_năng	chức_năng	O	
31	của	của	O	
32	thẻ	thẻ	B-ASPECT	
33	ATM	atm	I-ASPECT	
34	nhưng	nhưng	O	
35	có_thể	có_thể	O	
36	thực_hiện	thực_hiện	O	
37	giao_dịch	giao_dịch	B-ASPECT	
38	mua	mua	O	
39	hàng	hàng	O	
40	ở	ở	O	
41	nước_ngoài	nước_ngoài	O	
42	,	,	O	
43	hay	hay	O	
44	bất_cứ	bất_cứ	O	
45	loại_hình	loại_hình	O	
46	giao_dịch	giao_dịch	B-ASPECT	
47	nào	nào	O	
48	.	.	O	
49	Thanh_toán	thanh_toán	O	
50	nhanh_chóng	nhanh_chóng	O	
51	dễ_dàng	dễ_dàng	O	
52	.	.	O	
53	Bảo_mật	bảo_mật	O	
54	cao	cao	O	
55	.	.	O	
56	Liện	liện	O	
57	hệ	hệ	O	
58	Hotline	hotline	O	
59	18006678	18006678	O	
60	để	để	O	
61	được	được	O	
62	hướng_dẫn	hướng_dẫn	O	
63	chi_tiết	chi_tiết	O	
64	.	.	O	
1	BRAND	brand	I-BRAND	
2	xin	xin	O	
3	thông_báo_danh_sách	thông_báo_danh_sách	O	
4	các	các	O	
5	bạn	bạn	O	
6	trúng	trúng	O	
7	thưởng	thưởng	O	
8	5	5	O	
9	cặp	cặp	O	
10	vé	vé	O	
11	xem	xem	O	
12	MUSIC	music	O	
13	BRAND	brand	O	
14	WORLD	world	O	
15	TOUR	tour	O	
16	của	của	O	
17	mini	mini	O	
18	game	game	O	
19	"	"	O	
20	Ngân_hàng	ngân_hàng	B-BRAND	
21	Shinhan	shinhan	I-BRAND	
22	là	là	O	
23	ngân_hàng	ngân_hàng	O	
24	của	của	O	
25	nước	nước	O	
26	nào	nào	O	
27	?	?	O	
28	"	"	O	
29	ngày	ngày	O	
30	12	12	03/2015/O	
31	(	(	O	
32	http:	http:	/on/O	
33	.	.	O	
34	fb	fb	O	
35	.	.	O	
36	me	me	O	
37			/O	
38	1	1	O	
39	NS	ns	O	
40	20	20	O	
41	Dw	dw	O	
42	)	)	O	
43	:	:	O	
44	Đáp_án	đáp_án	O	
45	:	:	O	
46	B	b	O	
47	1	1	O	
48	.	.	O	
49	Vinh	vinh	B-PER	
50	Tung	tung	I-PER	
51	(	(	O	
52	http:	http:	/on/O	
53	.	.	O	
54	fb	fb	O	
55	.	.	O	
56	me	me	O	
57			/O	
58	1	1	O	
59	Mx	mx	O	
60	7	7	O	
61	pfv	pfv	O	
62	)	)	O	
63	2	2	O	
64	.	.	O	
65	Hoang	hoang	B-PER	
66	Phan	phan	I-PER	
67	(	(	O	
68	http:	http:	/on/O	
69	.	.	O	
70	fb	fb	O	
71	.	.	O	
72	me	me	O	
73			/O	
74	1	1	O	
75	EFRpZm	efrpzm	O	
76	)	)	O	
77	3	3	O	
78	.	.	O	
79	Cheryl	cheryl	B-PER	
80	Jung	jung	I-PER	
81	(	(	O	
82	http:	http:	/on/O	
83	.	.	O	
84	fb	fb	O	
85	.	.	O	
86	me	me	O	
87			/O	
88	1	1	O	
89	AtxQfz	atxqfz	O	
90	)	)	O	
91	4	4	O	
92	.	.	O	
93	Beeru	beeru	B-PER	
94	Pham	pham	I-PER	
95	(	(	O	
96	http:	http:	/on/O	
97	.	.	O	
98	fb	fb	O	
99	.	.	O	
100	me	me	O	
101			/O	
102	1	1	O	
103	L	l	O	
104	5	5	O	
105	TIsF	tisf	O	
106	)	)	O	
107	5	5	O	
108	.	.	O	
109	Phan	phan	B-PER	
110	Lan	lan	I-PER	
111	Anh	anh	I-PER	
112	(	(	O	
113	http:	http:	/on/O	
114	.	.	O	
115	fb	fb	O	
116	.	.	O	
117	me	me	O	
118			/O	
119	1	1	O	
120	Cc	cc	O	
121	5	5	O	
122	GwI	gwi	O	
123	)	)	O	
124	Các	các	O	
125	bạn	bạn	O	
126	vui_lòng	vui_lòng	O	
127	inbox	inbox	O	
128	cho	cho	O	
129	SHINHAN	shinhan	B-BRAND	
130	BRAND	brand	I-BRAND	
131	thông_tin	thông_tin	O	
132	cá_nhân	cá_nhân	O	
133	gồm	gồm	O	
134	:	:	O	
135	họ	họ	O	
136	tên	tên	O	
137	,	,	O	
138	số	số	O	
139	điện_thoại	điện_thoại	O	
140	và	và	O	
141	địa_chỉ	địa_chỉ	O	
142	liên_hệ	liên_hệ	O	
143	.	.	O	
144	SHINHAN	shinhan	B-BRAND	
145	BRAND	brand	I-BRAND	
146	sẽ	sẽ	O	
147	gửi	gửi	O	
148	quà	quà	O	
149	tặng	tặng	O	
150	đến	đến	O	
151	các	các	O	
152	bạn	bạn	O	
153	trong	trong	O	
154	thời_gian	thời_gian	O	
155	sớm	sớm	O	
156	nhất	nhất	O	
157	!	!	O	
158	*	*	O	
159	*	*	O	
160	*	*	O	
161	SHINHAN	shinhan	O	
162	BRAND	brand	O	
163	would	would	O	
164	like	like	O	
165	to	to	O	
166	announce	announce	O	
167	the	the	O	
168	winners	winners	O	
169	of	of	O	
170	mini	mini	O	
171	game	game	O	
172	"	"	O	
173	Ngân_hàng	ngân_hàng	O	
174	Shinhan	shinhan	O	
175	là	là	O	
176	ngân_hàng	ngân_hàng	O	
177	của	của	O	
178	nước	nước	O	
179	nào	nào	O	
180	?	?	O	
181	"	"	O	
182	on	on	O	
183	Mar	mar	O	
184	12	12	O	
185	,	,	O	
186	2015	2015	O	
187	(	(	O	
188	http:	http:	/on/O	
189	.	.	O	
190	fb	fb	O	
191	.	.	O	
192	me	me	O	
193			/O	
194	1	1	O	
195	NS	ns	O	
196	20	20	O	
197	Dw	dw	O	
198	)	)	O	
199	:	:	O	
200	Answer	answer	O	
201	:	:	O	
202	B	b	O	
203	1	1	O	
204	.	.	O	
205	Vinh	vinh	O	
206	Tung	tung	O	
207	(	(	O	
208	http:	http:	/on/O	
209	.	.	O	
210	fb	fb	O	
211	.	.	O	
212	me	me	O	
213			/O	
214	1	1	O	
215	Mx	mx	O	
216	7	7	O	
217	pfv	pfv	O	
218	)	)	O	
219	2	2	O	
220	.	.	O	
221	Hoang	hoang	O	
222	Phan	phan	O	
223	(	(	O	
224	http:	http:	/on/O	
225	.	.	O	
226	fb	fb	O	
227	.	.	O	
228	me	me	O	
229			/O	
230	1	1	O	
231	EFRpZm	efrpzm	O	
232	)	)	O	
233	3	3	O	
234	.	.	O	
235	Cheryl	cheryl	O	
236	Jung	jung	O	
237	(	(	O	
238	http:	http:	/on/O	
239	.	.	O	
240	fb	fb	O	
241	.	.	O	
242	me	me	O	
243			/O	
244	1	1	O	
245	AtxQfz	atxqfz	O	
246	)	)	O	
247	4	4	O	
248	.	.	O	
249	Beeru	beeru	O	
250	Pham	pham	O	
251	(	(	O	
252	http:	http:	/on/O	
253	.	.	O	
254	fb	fb	O	
255	.	.	O	
256	me	me	O	
257			/O	
258	1	1	O	
259	L	l	O	
260	5	5	O	
261	TIsF	tisf	O	
262	)	)	O	
263	5	5	O	
264	.	.	O	
265	Phan	phan	O	
266	Lan	lan	O	
267	Anh	anh	O	
268	(	(	O	
269	http:	http:	/on/O	
270	.	.	O	
271	fb	fb	O	
272	.	.	O	
273	me	me	O	
274			/O	
275	1	1	O	
276	Cc	cc	O	
277	5	5	O	
278	GwI	gwi	O	
279	)	)	O	
280	Please	please	O	
281	inbox	inbox	O	
282	SHINHAN	shinhan	O	
283	BRAND	brand	O	
284	your	your	O	
285	information	information	O	
286	:	:	O	
287	full	full	O	
288	name	name	O	
289	,	,	O	
290	address	address	O	
291	and	and	O	
292	phone	phone	O	
293	number	number	O	
294	.	.	O	
295	SHINHAN	shinhan	O	
296	BRAND	brand	O	
297	will	will	O	
298	deliver	deliver	O	
299	the	the	O	
300	gifts	gifts	O	
301	to	to	O	
302	you	you	O	
303	as	as	O	
304	soon	soon	O	
305	as	as	O	
306	possible	possible	O	
307	!	!	O	
1	Hè	hè	O	
2	này	này	O	
3	,	,	O	
4	bạn	bạn	O	
5	muốn	muốn	O	
6	thưởng_thức	thưởng_thức	O	
7	những	những	O	
8	bộ	bộ	O	
9	phim	phim	O	
10	bom_tấn	bom_tấn	O	
11	.	.	O	
12	??	??	O	
13	Bạn	bạn	O	
14	muốn	muốn	O	
15	đặt	đặt	O	
16	phòng	phòng	O	
17	khách_sạn	khách_sạn	O	
18	với	với	O	
19	giá	giá	O	
20	ưu_đãi	ưu_đãi	O	
21	nhất	nhất	O	
22	cho	cho	O	
23	kì	kì	O	
24	nghỉ	nghỉ	O	
25	cùng	cùng	O	
26	gia_đình	gia_đình	O	
27	,	,	O	
28	bạn_bè	bạn_bè	O	
29	.	.	O	
30	Đừng	đừng	O	
31	lo	lo	O	
32	.	.	O	
33	Đã	đã	O	
34	có	có	O	
35	Payoo	payoo	B-BRAND	
36	giúp	giúp	O	
37	bạn	bạn	O	
38	.	.	O	
39	Tải	tải	O	
40	ngay	ngay	O	
41	Payoo	payoo	B-BRAND	
42	App	app	O	
43	để	để	O	
44	thanh_toán	thanh_toán	O	
45	vé	vé	O	
46	máy_bay	máy_bay	O	
47	,	,	O	
48	vé	vé	O	
49	xem	xem	O	
50	phim	phim	O	
51	trực_tuyến	trực_tuyến	O	
52	.	.	O	
53	✨✨✨	✨✨✨	O	
54	??	??	O	
55	H	h	O	
56	oặc	oặc	O	
57	thanh_toán	thanh_toán	O	
58	tại	tại	O	
59	các	các	O	
60	cửa_hàng	cửa_hàng	O	
61	gần	gần	O	
62	nhà	nhà	O	
63	,	,	O	
64	ngoài	ngoài	O	
65	giờ_hành_chính	giờ_hành_chính	O	
66	,	,	O	
67	thứu	thứu	O	
68	7	7	O	
69	và	và	O	
70	chủ_nhật	chủ_nhật	O	
71	!	!	O	
1	>	>	O	
2	Cơ_hội	cơ_hội	O	
3	tăng	tăng	O	
4	vọt	vọt	O	
5	số_lượng	số_lượng	O	
6	đặt	đặt	O	
7	vé	vé	O	
8	Máy_bay	máy_bay	O	
9	trong	trong	O	
10	mùa	mùa	O	
11	hè	hè	O	
12	này	này	O	
13	cho	cho	O	
14	những	những	O	
15	Đại_lý	đại_lý	O	
16	bán_lẻ	bán_lẻ	O	
17	Vé	vé	O	
18	Máy_bay	máy_bay	O	
19	=	=	O	
20	>	>	O	
21	Khách_hàng	khách_hàng	O	
22	của	của	O	
23	bạn	bạn	O	
24	đã	đã	O	
25	biết	biết	O	
26	đến	đến	O	
27	Ngân	ngân	B-BRAND	
28	Lượng	lượng	I-BRAND	
29	=	=	O	
30	>	>	O	
31	Đại_lý	đại_lý	O	
32	của	của	O	
33	bạn	bạn	O	
34	hãy	hãy	O	
35	Tích_hợp	tích_hợp	O	
36	Công	công	O	
37	thanh_toán	thanh_toán	O	
38	Ngân	ngân	B-BRAND	
39	Lượng	lượng	I-BRAND	
40	ngay	ngay	O	
41	hôm_nay	hôm_nay	O	
42	để	để	O	
43	nắm_bắt	nắm_bắt	O	
44	xu_hướng	xu_hướng	O	
45	<	<	O	
46	3	3	O	
47	<	<	O	
48	3	3	O	
49	NGÂN	ngân	B-BRAND	
50	LƯỢNG	lượng	I-BRAND	
51	-	-	O	
52	ĐEM	đem	O	
53	NGƯỜI	người	O	
54	MUA	mua	O	
55	ĐẾN	đến	O	
56	VỚI	với	O	
57	NGƯỜI	người	O	
58	BÁN	bán	O	
59	<	<	O	
60	3	3	O	
61	<	<	O	
62	3	3	O	
63	-	-	O	
64	-	-	O	
65	-	-	O	
66	-	-	O	
67	-	-	O	
68	-	-	O	
69	-	-	O	
70	-	-	O	
71	-	-	O	
72	-	-	O	
73	-	-	O	
74	-	-	O	
75	-	-	O	
76	-	-	O	
77	-	-	O	
78	-	-	O	
79	-	-	O	
80	-	-	O	
81	-	-	O	
82	-	-	O	
83	-	-	O	
84	-	-	O	
85	-	-	O	
86	??	??	O	
87	Ngân	ngân	B-BRAND	
88	Lượng	lượng	I-BRAND	
89	-	-	O	
90	Cổng	cổng	O	
91	thanh_toán	thanh_toán	O	
92	trực_tuyến	trực_tuyến	O	
93	giúp	giúp	O	
94	mua	mua	O	
95	hàng	hàng	O	
96	,	,	O	
97	nhận	nhận	B-ASPECT	
98	tiền	tiền	I-ASPECT	
99	,	,	O	
100	chuyển	chuyển	B-ASPECT	
101	tiền	tiền	I-ASPECT	
102	trực_tuyến	trực_tuyến	O	
103	nhanh_chóng	nhanh_chóng	O	
104	và	và	O	
105	an_toàn	an_toàn	O	
106	??	??	O	
107	CSKH	cskh	O	
108	:	:	O	
109	(	(	O	
110	04	04	O	
111	)	)	O	
112	2210	2210	O	
113	4574	4574	O	
114	-	-	O	
115	093.696.6263	093.696.6263	O	
116	??	??	O	
117	Email	email	O	
118	:	:	O	
119	Nganluong.Marketing@gmail.com	nganluong.marketing@gmail.com	O	
120	??	??	O	
121	Tầng	tầng	O	
122	3	3	O	
123	-	-	O	
124	Toà	toà	O	
125	Nhà	nhà	O	
126	VTC	vtc	O	
127	Online	online	O	
128	-	-	O	
129	18	18	O	
130	Tam	tam	O	
131	Trinh	trinh	O	
132	-	-	O	
133	Hà	hà	B-LOC	
134	Nội	nội	I-LOC	
135	??	??	O	
136	http:	http:	/congthanhtoan.nganluong.vn//O	
1	tới	tới	O	
2	thành_công	thành_công	O	
3	!	!	O	
4	Với	với	O	
5	ACB	acb	B-BRAND	
6	,	,	O	
7	mỗi	mỗi	O	
8	khách_hàng	khách_hàng	B-ASPECT	
9	là	là	O	
10	một	một	O	
11	người	người	O	
12	bạn	bạn	O	
13	,	,	O	
14	người	người	O	
15	đồng_hành	đồng_hành	O	
16	và	và	O	
17	là	là	O	
18	người	người	O	
19	chia_sẻ	chia_sẻ	O	
20	thành_công	thành_công	O	
21	.	.	O	
22	Dành	dành	O	
23	tặng	tặng	O	
24	những	những	O	
25	khách_hàng	khách_hàng	B-ASPECT	
26	thân_thiết	thân_thiết	O	
27	,	,	O	
28	Chính_sách	chính_sách	O	
29	KH	kh	O	
30	thân_thiết	thân_thiết	O	
31	Blue	blue	O	
32	Diamond	diamond	O	
33	mang	mang	O	
34	đến	đến	O	
35	cho	cho	O	
36	bạn	bạn	O	
37	những	những	O	
38	đặc_quyền	đặc_quyền	O	
39	thượng_đỉnh	thượng_đỉnh	O	
40	.	.	O	
41	Một	một	O	
42	phút	phút	O	
43	giải_lao	giải_lao	O	
44	và	và	O	
45	giúp	giúp	O	
46	ACB	acb	B-BRAND	
47	tìm	tìm	O	
48	ra	ra	O	
49	đường	đường	O	
50	đến	đến	O	
51	thẻ	thẻ	O	
52	Blue	blue	O	
53	Diamond	diamond	O	
54	.	.	O	
55	Comment	comment	O	
56	đáp	đáp	O	
57	áp	áp	O	
58	bên	bên	O	
59	dưới	dưới	O	
60	bạn	bạn	O	
61	nhé	nhé	O	
62	.	.	O	
1	hoá_đơn	hoá_đơn	B-ASPECT	
2	thanh_toán	thanh_toán	B-ASPECT	
3	bằng	bằng	O	
4	thẻ	thẻ	B-ASPECT	
5	,	,	O	
6	bạn	bạn	O	
7	có	có	O	
8	biết	biết	O	
9	đâu	đâu	O	
10	là	là	O	
11	>Mã_Số	>mã_số	O	
12	Chuẩn_Chi>	chuẩn_chi>	ASPECT/O	
13	không	không	O	
14	?	?	O	
15	Mã_Số	mã_số	B-ASPECT	
16	Chuẩn_Chi	chuẩn_chi	I-ASPECT	
17	là	là	O	
18	dãy	dãy	O	
19	sáu	sáu	O	
20	ký_tự	ký_tự	O	
21	(	(	O	
22	bao_gồm	bao_gồm	O	
23	cả	cả	O	
24	chữ_cái	chữ_cái	O	
25	và	và	O	
26	số	số	O	
27	)	)	O	
28	,	,	O	
29	được	được	O	
30	thể_hiện	thể_hiện	O	
31	phía	phía	O	
32	sau	sau	O	
33	các	các	O	
34	ký_hiệu	ký_hiệu	O	
35	:	:	O	
36	APP	app	O	
37	.	.	O	
38	CODE	code	O	
39	,	,	O	
40	APPR	appr	O	
41	.	.	O	
42	CODE	code	O	
43	hoặc	hoặc	O	
44	AUTH	auth	O	
45	.	.	O	
46	CODE	code	O	
47	.	.	O	
48	Từ	từ	O	
49	nay	nay	O	
50	đến	đến	O	
51	15	15	12/2014/O	
52	,	,	O	
53	bạn	bạn	O	
54	sẽ	sẽ	O	
55	có	có	O	
56	cơ_hội	cơ_hội	O	
57	nhận	nhận	O	
58	ngay	ngay	O	
59	giải_thưởng	giải_thưởng	O	
60	lên	lên	O	
61	đến	đến	O	
62	30	30	O	
63	triệu	triệu	O	
64	đồng	đồng	O	
65	khi	khi	O	
66	thu_thập	thu_thập	O	
67	đủ	đủ	O	
68	các	các	O	
69	hoá_đơn	hoá_đơn	B-ASPECT	
70	có	có	O	
71	Mã_Số	mã_số	B-ASPECT	
72	Chuẩn_Chi	chuẩn_chi	I-ASPECT	
73	thoả	thoả	O	
74	điều_kiện	điều_kiện	O	
75	chương_trình	chương_trình	O	
76	đấy	đấy	O	
77	nhé	nhé	O	
78	!	!	O	
